timestamp,product,store,baseline_price,current_price,price_change_pct,inflation_rate_pct,month,currency
2025-04-23T09:12:00,huile,Auchan,5.87,6.4,9.1,9.9,Jul-2025,EUR
2025-04-22T19:57:00,huile,Auchan,5.87,6.47,10.29,9.9,Jul-2025,EUR
2025-04-19T08:46:00,huile,Auchan,5.87,6.46,10.12,9.9,Jul-2025,EUR
2025-04-04T16:53:00,infusion,Auchan,3.21,3.15,-1.75,9.9,Jul-2025,EUR
2025-04-13T08:28:00,infusion,Auchan,3.21,3.16,-1.44,9.9,Jul-2025,EUR
2025-04-06T15:53:00,infusion,Auchan,3.21,3.15,-1.75,9.9,Jul-2025,EUR
2025-04-20T12:52:00,infusion,Auchan,3.21,3.15,-1.75,9.9,Jul-2025,EUR
2025-04-16T14:31:00,jambon,Auchan,6.78,6.41,-5.49,9.9,Jul-2025,EUR
2025-04-07T12:43:00,jambon,Auchan,6.78,6.35,-6.37,9.9,Jul-2025,EUR
2025-04-09T20:49:00,jambon,Auchan,6.78,6.39,-5.78,9.9,Jul-2025,EUR
2025-04-28T11:36:00,jus,Auchan,3.45,3.43,-0.47,9.9,Jul-2025,EUR
2025-04-28T19:01:00,jus,Auchan,3.45,3.39,-1.64,9.9,Jul-2025,EUR
2025-04-16T17:32:00,jus,Auchan,3.45,3.43,-0.47,9.9,Jul-2025,EUR
2025-04-13T18:46:00,jus,Auchan,3.45,3.44,-0.18,9.9,Jul-2025,EUR
2025-04-21T11:25:00,ketchup,Auchan,2.0,2.24,11.78,9.9,Jul-2025,EUR
2025-04-22T11:21:00,ketchup,Auchan,2.0,2.27,13.28,9.9,Jul-2025,EUR
2025-04-26T16:00:00,lait entier,Auchan,1.23,1.22,-0.74,9.9,Jul-2025,EUR
2025-04-26T19:04:00,lait entier,Auchan,1.23,1.22,-0.74,9.9,Jul-2025,EUR
2025-04-25T18:50:00,lait entier,Auchan,1.23,1.23,0.08,9.9,Jul-2025,EUR
2025-04-12T10:14:00,lait entier,Auchan,1.23,1.21,-1.55,9.9,Jul-2025,EUR
2025-04-01T17:20:00,laitue,Auchan,1.56,1.54,-1.49,9.9,Jul-2025,EUR
2025-04-07T19:47:00,laitue,Auchan,1.56,1.55,-0.85,9.9,Jul-2025,EUR
2025-04-27T17:10:00,lave-vaiselle,Auchan,0.79,0.78,-1.14,9.9,Jul-2025,EUR
2025-04-25T16:27:00,lave-vaiselle,Auchan,0.79,0.78,-1.14,9.9,Jul-2025,EUR
2025-04-12T09:33:00,lave-vaiselle,Auchan,0.79,0.79,0.13,9.9,Jul-2025,EUR
2025-04-27T17:08:00,lave-vaiselle,Auchan,0.79,0.78,-1.14,9.9,Jul-2025,EUR
2025-04-02T14:02:00,lessive,Auchan,2.82,2.82,0.01,9.9,Jul-2025,EUR
2025-04-05T13:39:00,lessive,Auchan,2.82,2.81,-0.34,9.9,Jul-2025,EUR
2025-04-20T13:35:00,lessive,Auchan,2.82,2.77,-1.76,9.9,Jul-2025,EUR
2025-04-07T13:56:00,liquide-vaisselle,Auchan,1.13,1.13,0.07,9.9,Jul-2025,EUR
2025-04-21T16:54:00,liquide-vaisselle,Auchan,1.13,1.12,-0.82,9.9,Jul-2025,EUR
2025-04-27T11:04:00,liquide-vaisselle,Auchan,1.13,1.12,-0.82,9.9,Jul-2025,EUR
2025-04-26T20:05:00,liquide-vaisselle,Auchan,1.13,1.12,-0.82,9.9,Jul-2025,EUR
2025-04-17T17:28:00,mayonnaise,Auchan,3.14,3.11,-1.09,9.9,Jul-2025,EUR
2025-04-15T16:49:00,mayonnaise,Auchan,3.14,3.15,0.19,9.9,Jul-2025,EUR
2025-04-10T10:12:00,moutarde,Auchan,2.64,2.62,-0.84,9.9,Jul-2025,EUR
2025-04-12T17:16:00,moutarde,Auchan,2.64,2.64,-0.09,9.9,Jul-2025,EUR
2025-04-19T10:49:00,moutarde,Auchan,2.64,2.61,-1.22,9.9,Jul-2025,EUR
2025-04-01T13:50:00,muesli-cereales,Auchan,2.86,2.82,-1.41,9.9,Jul-2025,EUR
2025-04-26T18:51:00,muesli-cereales,Auchan,2.86,2.85,-0.36,9.9,Jul-2025,EUR
2025-04-25T12:59:00,nettoyant-liquide,Auchan,3.47,3.41,-1.67,9.9,Jul-2025,EUR
2025-04-24T14:04:00,nettoyant-liquide,Auchan,3.47,3.47,0.06,9.9,Jul-2025,EUR
2025-04-17T12:03:00,nettoyant-liquide,Auchan,3.47,3.43,-1.09,9.9,Jul-2025,EUR
2025-04-02T14:26:00,noix,Auchan,3.39,3.35,-1.06,9.9,Jul-2025,EUR
2025-04-09T11:27:00,noix,Auchan,3.39,3.37,-0.46,9.9,Jul-2025,EUR
2025-04-25T14:13:00,noix,Auchan,3.39,3.36,-0.76,9.9,Jul-2025,EUR
2025-04-21T16:49:00,noix,Auchan,3.39,3.38,-0.17,9.9,Jul-2025,EUR
2025-04-21T13:34:00,oeufs,Auchan,3.57,3.73,4.58,9.9,Jul-2025,EUR
2025-04-12T08:10:00,oeufs,Auchan,3.57,3.74,4.86,9.9,Jul-2025,EUR
2025-04-03T17:49:00,oeufs,Auchan,3.57,3.7,3.74,9.9,Jul-2025,EUR
2025-04-28T20:16:00,oeufs,Auchan,3.57,3.69,3.46,9.9,Jul-2025,EUR
2025-04-01T11:49:00,oignons,Auchan,3.09,3.04,-1.72,9.9,Jul-2025,EUR
2025-04-09T19:02:00,oignons,Auchan,3.09,3.07,-0.75,9.9,Jul-2025,EUR
2025-04-25T20:40:00,oignons,Auchan,3.09,3.04,-1.72,9.9,Jul-2025,EUR
2025-04-21T20:04:00,pan-de-mie,Auchan,3.23,3.22,-0.28,9.9,Jul-2025,EUR
2025-04-18T10:29:00,pan-de-mie,Auchan,3.23,3.21,-0.59,9.9,Jul-2025,EUR
2025-04-16T10:32:00,pan-de-mie,Auchan,3.23,3.22,-0.28,9.9,Jul-2025,EUR
2025-04-01T18:01:00,pan-de-mie,Auchan,3.23,3.2,-0.9,9.9,Jul-2025,EUR
2025-04-07T14:30:00,papier-toilette,Auchan,2.78,2.75,-1.24,9.9,Jul-2025,EUR
2025-04-02T15:00:00,papier-toilette,Auchan,2.78,2.78,-0.16,9.9,Jul-2025,EUR
2025-04-26T08:53:00,papier-toilette,Auchan,2.78,2.74,-1.59,9.9,Jul-2025,EUR
2025-04-07T12:48:00,pasta,Auchan,3.03,2.99,-1.35,9.9,Jul-2025,EUR
2025-04-10T19:15:00,pasta,Auchan,3.03,2.98,-1.68,9.9,Jul-2025,EUR
2025-04-19T15:04:00,pasta,Auchan,3.03,3.0,-1.03,9.9,Jul-2025,EUR
2025-04-23T13:45:00,pasta,Auchan,3.03,3.03,-0.04,9.9,Jul-2025,EUR
2025-04-08T11:04:00,pates,Auchan,2.68,2.66,-0.89,9.9,Jul-2025,EUR
2025-04-16T19:32:00,pates,Auchan,2.68,2.67,-0.51,9.9,Jul-2025,EUR
2025-04-26T18:25:00,pates,Auchan,2.68,2.65,-1.26,9.9,Jul-2025,EUR
2025-04-06T13:09:00,petits-pois,Auchan,3.18,3.15,-0.97,9.9,Jul-2025,EUR
2025-04-12T10:22:00,petits-pois,Auchan,3.18,3.17,-0.35,9.9,Jul-2025,EUR
2025-04-26T18:17:00,petits-pois,Auchan,3.18,3.13,-1.6,9.9,Jul-2025,EUR
2025-04-16T08:53:00,petits-pois,Auchan,3.18,3.15,-0.97,9.9,Jul-2025,EUR
2025-04-06T19:05:00,pois-chiches,Auchan,2.77,2.76,-0.4,9.9,Jul-2025,EUR
2025-04-09T12:42:00,pois-chiches,Auchan,2.77,2.74,-1.12,9.9,Jul-2025,EUR
2025-04-27T19:42:00,poitrine,Auchan,3.21,3.17,-1.28,9.9,Jul-2025,EUR
2025-04-10T09:03:00,poitrine,Auchan,3.21,3.19,-0.66,9.9,Jul-2025,EUR
2025-04-22T10:04:00,poitrine,Auchan,3.21,3.2,-0.35,9.9,Jul-2025,EUR
2025-04-24T16:59:00,pommedeterre,Auchan,2.84,2.79,-1.71,9.9,Jul-2025,EUR
2025-04-04T19:31:00,pommedeterre,Auchan,2.84,2.8,-1.36,9.9,Jul-2025,EUR
2025-04-16T19:36:00,porc,Auchan,3.31,3.27,-1.31,9.9,Jul-2025,EUR
2025-04-25T15:38:00,porc,Auchan,3.31,3.32,0.2,9.9,Jul-2025,EUR
2025-04-20T15:55:00,porc,Auchan,3.31,3.3,-0.4,9.9,Jul-2025,EUR
2025-04-13T16:24:00,porc,Auchan,3.31,3.28,-1.0,9.9,Jul-2025,EUR
2025-04-22T17:44:00,poulet,Auchan,2.52,2.48,-1.48,9.9,Jul-2025,EUR
2025-04-26T10:59:00,poulet,Auchan,2.52,2.48,-1.48,9.9,Jul-2025,EUR
2025-04-07T16:07:00,poulet,Auchan,2.52,2.52,0.11,9.9,Jul-2025,EUR
2025-04-16T13:36:00,sauce-tomate,Auchan,1.35,1.33,-1.3,9.9,Jul-2025,EUR
2025-04-02T16:46:00,sauce-tomate,Auchan,1.35,1.33,-1.3,9.9,Jul-2025,EUR
2025-04-27T12:37:00,sauce-tomate,Auchan,1.35,1.34,-0.56,9.9,Jul-2025,EUR
2025-04-21T09:18:00,saucisse,Auchan,5.01,4.96,-0.94,9.9,Jul-2025,EUR
2025-04-18T08:52:00,saucisse,Auchan,5.01,4.99,-0.34,9.9,Jul-2025,EUR
2025-04-05T15:10:00,saucisse,Auchan,5.01,4.93,-1.53,9.9,Jul-2025,EUR
2025-04-06T17:02:00,sel-de-mer,Auchan,1.02,1.02,0.09,9.9,Jul-2025,EUR
2025-04-13T15:45:00,sel-de-mer,Auchan,1.02,1.01,-0.89,9.9,Jul-2025,EUR
2025-04-02T18:02:00,sel-de-mer,Auchan,1.02,1.02,0.09,9.9,Jul-2025,EUR
2025-04-25T08:23:00,sel-de-mer,Auchan,1.02,1.01,-0.89,9.9,Jul-2025,EUR
2025-04-13T17:01:00,sirop,Auchan,3.07,3.05,-0.55,9.9,Jul-2025,EUR
2025-04-05T08:06:00,sirop,Auchan,3.07,3.07,0.1,9.9,Jul-2025,EUR
2025-04-21T17:48:00,sirop,Auchan,3.07,3.01,-1.86,9.9,Jul-2025,EUR
2025-04-06T16:13:00,the,Auchan,2.62,2.54,-3.18,9.9,Jul-2025,EUR
2025-04-26T08:35:00,the,Auchan,2.62,2.54,-3.18,9.9,Jul-2025,EUR
2025-04-10T14:18:00,the,Auchan,2.62,2.52,-3.94,9.9,Jul-2025,EUR
2025-04-04T09:24:00,the,Auchan,2.62,2.53,-3.56,9.9,Jul-2025,EUR
2025-04-24T19:32:00,thon,Auchan,3.08,3.07,-0.29,9.9,Jul-2025,EUR
2025-04-15T17:02:00,thon,Auchan,3.08,3.05,-0.94,9.9,Jul-2025,EUR
2025-04-17T11:28:00,thon,Auchan,3.08,3.04,-1.27,9.9,Jul-2025,EUR
2025-04-04T19:24:00,thon,Auchan,3.08,3.08,0.03,9.9,Jul-2025,EUR
2025-04-10T16:51:00,tomacouli,Auchan,2.88,2.85,-0.89,9.9,Jul-2025,EUR
2025-04-06T10:14:00,tomacouli,Auchan,2.88,2.84,-1.24,9.9,Jul-2025,EUR
2025-04-13T12:46:00,tomacouli,Auchan,2.88,2.88,0.15,9.9,Jul-2025,EUR
2025-04-16T15:54:00,tomates,Auchan,3.28,3.25,-1.04,9.9,Jul-2025,EUR
2025-04-28T16:01:00,tomates,Auchan,3.28,3.27,-0.43,9.9,Jul-2025,EUR
2025-04-21T18:45:00,tomates,Auchan,3.28,3.24,-1.34,9.9,Jul-2025,EUR
2025-04-10T14:58:00,tomates,Auchan,3.28,3.23,-1.65,9.9,Jul-2025,EUR
2025-04-11T09:08:00,viande-bovine,Auchan,9.18,9.12,-0.63,9.9,Jul-2025,EUR
2025-04-02T17:36:00,viande-bovine,Auchan,9.18,9.15,-0.31,9.9,Jul-2025,EUR
2025-04-17T19:24:00,viande-bovine,Auchan,9.18,9.1,-0.85,9.9,Jul-2025,EUR
2025-04-03T14:20:00,viande-bovine,Auchan,9.18,9.19,0.13,9.9,Jul-2025,EUR
2025-04-10T12:58:00,vinaigre,Auchan,2.23,2.21,-0.82,9.9,Jul-2025,EUR
2025-04-26T19:21:00,vinaigre,Auchan,2.23,2.23,0.08,9.9,Jul-2025,EUR
2025-04-19T11:42:00,yaourt,Auchan,3.22,3.22,-0.13,9.9,Jul-2025,EUR
2025-04-06T14:46:00,yaourt,Auchan,3.22,3.19,-1.06,9.9,Jul-2025,EUR
2025-04-01T20:06:00,yaourt,Auchan,3.22,3.22,-0.13,9.9,Jul-2025,EUR
2025-04-22T17:32:00,yaourt,Auchan,3.22,3.19,-1.06,9.9,Jul-2025,EUR
2025-05-12T15:52:00,ail,Auchan,2.51,2.7,7.47,12.5,Aug-2025,EUR
2025-05-18T19:42:00,ail,Auchan,2.51,2.67,6.28,12.5,Aug-2025,EUR
2025-05-18T08:57:00,ail,Auchan,2.51,2.66,5.88,12.5,Aug-2025,EUR
2025-05-20T16:38:00,bacon,Auchan,7.54,8.06,6.93,12.5,Aug-2025,EUR
2025-05-21T08:59:00,bacon,Auchan,7.54,8.11,7.6,12.5,Aug-2025,EUR
2025-05-19T11:09:00,bacon,Auchan,7.54,8.09,7.33,12.5,Aug-2025,EUR
2025-05-22T20:04:00,bacon,Auchan,7.54,7.98,5.87,12.5,Aug-2025,EUR
2025-05-08T18:35:00,beurre,Auchan,4.34,4.6,5.98,12.5,Aug-2025,EUR
2025-05-17T19:47:00,beurre,Auchan,4.34,4.63,6.67,12.5,Aug-2025,EUR
2025-05-07T14:50:00,biscuits,Auchan,2.89,3.07,6.27,12.5,Aug-2025,EUR
2025-05-10T16:02:00,biscuits,Auchan,2.89,3.09,6.96,12.5,Aug-2025,EUR
2025-05-07T19:52:00,bonbons,Auchan,3.55,3.81,7.18,12.5,Aug-2025,EUR
2025-05-19T20:36:00,bonbons,Auchan,3.55,3.77,6.06,12.5,Aug-2025,EUR
2025-05-26T14:21:00,cacahuetes,Auchan,3.82,4.09,7.16,12.5,Aug-2025,EUR
2025-05-14T14:42:00,cacahuetes,Auchan,3.82,4.05,6.11,12.5,Aug-2025,EUR
2025-05-16T09:09:00,cafe,Auchan,3.95,4.22,6.84,12.5,Aug-2025,EUR
2025-05-19T20:30:00,cafe,Auchan,3.95,4.19,6.08,12.5,Aug-2025,EUR
2025-05-24T12:48:00,cafe,Auchan,3.95,4.21,6.59,12.5,Aug-2025,EUR
2025-05-21T15:42:00,carrots,Auchan,1.83,1.94,6.16,12.5,Aug-2025,EUR
2025-05-03T11:04:00,carrots,Auchan,1.83,1.96,7.26,12.5,Aug-2025,EUR
2025-05-27T09:06:00,carrots,Auchan,1.83,1.96,7.26,12.5,Aug-2025,EUR
2025-05-13T11:27:00,carrots,Auchan,1.83,1.94,6.16,12.5,Aug-2025,EUR
2025-05-18T14:19:00,chips,Auchan,2.19,2.51,14.56,12.5,Aug-2025,EUR
2025-05-19T11:20:00,chips,Auchan,2.19,2.55,16.39,12.5,Aug-2025,EUR
2025-05-04T11:10:00,chocolat,Auchan,3.07,3.3,7.62,12.5,Aug-2025,EUR
2025-05-13T18:03:00,chocolat,Auchan,3.07,3.28,6.97,12.5,Aug-2025,EUR
2025-05-09T12:55:00,chocolat,Auchan,3.07,3.28,6.97,12.5,Aug-2025,EUR
2025-05-28T12:17:00,creme,Auchan,3.14,3.33,6.14,12.5,Aug-2025,EUR
2025-05-04T18:31:00,creme,Auchan,3.14,3.33,6.14,12.5,Aug-2025,EUR
2025-05-17T12:23:00,creme,Auchan,3.14,3.35,6.78,12.5,Aug-2025,EUR
2025-05-21T10:12:00,epinards,Auchan,2.46,2.61,6.02,12.5,Aug-2025,EUR
2025-05-20T10:15:00,epinards,Auchan,2.46,2.64,7.24,12.5,Aug-2025,EUR
2025-05-19T14:28:00,epinards,Auchan,2.46,2.62,6.43,12.5,Aug-2025,EUR
2025-05-23T09:46:00,essuie-tout,Auchan,3.03,3.23,6.44,12.5,Aug-2025,EUR
2025-05-04T18:22:00,essuie-tout,Auchan,3.03,3.25,7.1,12.5,Aug-2025,EUR
2025-05-05T11:03:00,farine-de-ble,Auchan,1.59,1.69,6.32,12.5,Aug-2025,EUR
2025-05-26T08:52:00,farine-de-ble,Auchan,1.59,1.7,6.95,12.5,Aug-2025,EUR
2025-05-13T12:24:00,farine-de-ble,Auchan,1.59,1.7,6.95,12.5,Aug-2025,EUR
2025-05-10T14:00:00,fromage,Auchan,5.85,6.21,6.19,12.5,Aug-2025,EUR
2025-05-25T08:08:00,fromage,Auchan,5.85,6.27,7.22,12.5,Aug-2025,EUR
2025-05-09T12:17:00,fromage,Auchan,5.85,6.22,6.36,12.5,Aug-2025,EUR
2025-05-21T16:49:00,fromage,Auchan,5.85,6.27,7.22,12.5,Aug-2025,EUR
2025-05-03T14:31:00,haricots,Auchan,3.04,3.25,6.97,12.5,Aug-2025,EUR
2025-05-06T17:02:00,haricots,Auchan,3.04,3.22,5.98,12.5,Aug-2025,EUR
2025-05-23T14:18:00,haricotsverts,Auchan,3.24,3.48,7.51,12.5,Aug-2025,EUR
2025-05-07T08:03:00,haricotsverts,Auchan,3.24,3.45,6.59,12.5,Aug-2025,EUR
2025-05-10T11:26:00,haricotsverts,Auchan,3.24,3.47,7.21,12.5,Aug-2025,EUR
2025-05-26T16:36:00,haricotsverts,Auchan,3.24,3.43,5.97,12.5,Aug-2025,EUR
2025-05-04T16:00:00,huile,Auchan,5.82,6.22,6.91,12.5,Aug-2025,EUR
2025-05-11T20:00:00,huile,Auchan,5.82,6.23,7.08,12.5,Aug-2025,EUR
2025-05-10T08:46:00,huile,Auchan,5.82,6.26,7.6,12.5,Aug-2025,EUR
2025-05-23T16:21:00,huile,Auchan,5.82,6.18,6.22,12.5,Aug-2025,EUR
2025-05-17T08:05:00,infusion,Auchan,3.74,3.96,6.01,12.5,Aug-2025,EUR
2025-05-25T17:33:00,infusion,Auchan,3.74,3.99,6.81,12.5,Aug-2025,EUR
2025-05-25T19:04:00,infusion,Auchan,3.74,3.95,5.74,12.5,Aug-2025,EUR
2025-05-20T13:25:00,jambon,Auchan,6.97,7.44,6.68,12.5,Aug-2025,EUR
2025-05-05T08:35:00,jambon,Auchan,6.97,7.46,6.97,12.5,Aug-2025,EUR
2025-05-10T16:13:00,jus,Auchan,3.57,3.83,7.21,12.5,Aug-2025,EUR
2025-05-07T08:10:00,jus,Auchan,3.57,3.79,6.09,12.5,Aug-2025,EUR
2025-05-21T13:12:00,jus,Auchan,3.57,3.84,7.49,12.5,Aug-2025,EUR
2025-05-09T09:57:00,jus,Auchan,3.57,3.85,7.77,12.5,Aug-2025,EUR
2025-05-24T08:52:00,ketchup,Auchan,2.21,2.39,8.05,12.5,Aug-2025,EUR
2025-05-20T08:49:00,ketchup,Auchan,2.21,2.35,6.24,12.5,Aug-2025,EUR
2025-05-13T08:19:00,ketchup,Auchan,2.21,2.35,6.24,12.5,Aug-2025,EUR
2025-05-03T10:28:00,lait entier,Auchan,1.79,1.92,7.49,12.5,Aug-2025,EUR
2025-05-18T09:03:00,lait entier,Auchan,1.79,1.91,6.93,12.5,Aug-2025,EUR
2025-05-08T19:36:00,lait entier,Auchan,1.79,1.92,7.49,12.5,Aug-2025,EUR
2025-05-15T08:48:00,lait entier,Auchan,1.79,1.93,8.05,12.5,Aug-2025,EUR
2025-05-24T20:25:00,laitue,Auchan,1.74,1.86,7.07,12.5,Aug-2025,EUR
2025-05-08T17:34:00,laitue,Auchan,1.74,1.85,6.49,12.5,Aug-2025,EUR
2025-05-22T10:22:00,laitue,Auchan,1.74,1.86,7.07,12.5,Aug-2025,EUR
2025-05-05T09:32:00,lave-vaiselle,Auchan,1.25,1.32,5.99,12.5,Aug-2025,EUR
2025-05-14T11:16:00,lave-vaiselle,Auchan,1.25,1.34,7.59,12.5,Aug-2025,EUR
2025-05-01T13:53:00,lessive,Auchan,2.82,3.03,7.46,12.5,Aug-2025,EUR
2025-05-18T19:16:00,lessive,Auchan,2.82,3.02,7.1,12.5,Aug-2025,EUR
2025-05-20T12:03:00,lessive,Auchan,2.82,3.04,7.81,12.5,Aug-2025,EUR
2025-05-16T20:01:00,lessive,Auchan,2.82,3.01,6.75,12.5,Aug-2025,EUR
2025-05-03T09:40:00,liquide-vaisselle,Auchan,1.13,1.21,7.21,12.5,Aug-2025,EUR
2025-05-09T19:45:00,liquide-vaisselle,Auchan,1.13,1.22,8.1,12.5,Aug-2025,EUR
2025-05-05T18:52:00,liquide-vaisselle,Auchan,1.13,1.22,8.1,12.5,Aug-2025,EUR
2025-05-11T17:42:00,mayonnaise,Auchan,3.0,3.22,7.42,12.5,Aug-2025,EUR
2025-05-23T18:20:00,mayonnaise,Auchan,3.0,3.19,6.42,12.5,Aug-2025,EUR
2025-05-24T09:36:00,mayonnaise,Auchan,3.0,3.18,6.09,12.5,Aug-2025,EUR
2025-05-08T19:06:00,moutarde,Auchan,3.04,3.23,6.32,12.5,Aug-2025,EUR
2025-05-13T08:45:00,moutarde,Auchan,3.04,3.23,6.32,12.5,Aug-2025,EUR
2025-05-20T14:20:00,moutarde,Auchan,3.04,3.28,7.97,12.5,Aug-2025,EUR
2025-05-08T16:21:00,muesli-cereales,Auchan,2.92,3.1,6.21,12.5,Aug-2025,EUR
2025-05-16T17:09:00,muesli-cereales,Auchan,2.92,3.14,7.58,12.5,Aug-2025,EUR
2025-05-05T11:30:00,nettoyant-liquide,Auchan,3.1,3.31,6.72,12.5,Aug-2025,EUR
2025-05-13T09:32:00,nettoyant-liquide,Auchan,3.1,3.33,7.37,12.5,Aug-2025,EUR
2025-05-22T09:21:00,noix,Auchan,3.4,3.62,6.38,12.5,Aug-2025,EUR
2025-05-22T08:07:00,noix,Auchan,3.4,3.65,7.26,12.5,Aug-2025,EUR
2025-05-28T14:09:00,noix,Auchan,3.4,3.65,7.26,12.5,Aug-2025,EUR
2025-05-05T13:21:00,oeufs,Auchan,3.69,3.97,7.53,12.5,Aug-2025,EUR
2025-05-06T13:19:00,oeufs,Auchan,3.69,3.97,7.53,12.5,Aug-2025,EUR
2025-05-24T19:28:00,oignons,Auchan,2.72,2.89,6.21,12.5,Aug-2025,EUR
2025-05-21T11:46:00,oignons,Auchan,2.72,2.9,6.58,12.5,Aug-2025,EUR
2025-05-23T08:07:00,pan-de-mie,Auchan,3.31,3.53,6.56,12.5,Aug-2025,EUR
2025-05-21T15:13:00,pan-de-mie,Auchan,3.31,3.53,6.56,12.5,Aug-2025,EUR
2025-05-28T15:40:00,pan-de-mie,Auchan,3.31,3.53,6.56,12.5,Aug-2025,EUR
2025-05-24T17:27:00,pan-de-mie,Auchan,3.31,3.57,7.76,12.5,Aug-2025,EUR
2025-05-22T14:03:00,papier-toilette,Auchan,2.91,3.09,6.12,12.5,Aug-2025,EUR
2025-05-10T12:17:00,papier-toilette,Auchan,2.91,3.1,6.46,12.5,Aug-2025,EUR
2025-05-20T10:09:00,papier-toilette,Auchan,2.91,3.09,6.12,12.5,Aug-2025,EUR
2025-05-09T08:33:00,papier-toilette,Auchan,2.91,3.12,7.15,12.5,Aug-2025,EUR
2025-05-12T19:53:00,pasta,Auchan,2.55,2.72,6.56,12.5,Aug-2025,EUR
2025-05-23T12:35:00,pasta,Auchan,2.55,2.73,6.95,12.5,Aug-2025,EUR
2025-05-09T16:04:00,pasta,Auchan,2.55,2.75,7.74,12.5,Aug-2025,EUR
2025-05-28T17:26:00,pasta,Auchan,2.55,2.71,6.17,12.5,Aug-2025,EUR
2025-05-22T16:53:00,pates,Auchan,2.51,2.67,6.52,12.5,Aug-2025,EUR
2025-05-08T12:38:00,pates,Auchan,2.51,2.69,7.32,12.5,Aug-2025,EUR
2025-05-15T08:47:00,pates,Auchan,2.51,2.68,6.92,12.5,Aug-2025,EUR
2025-05-08T14:02:00,pates,Auchan,2.51,2.67,6.52,12.5,Aug-2025,EUR
2025-05-28T16:22:00,petits-pois,Auchan,2.56,2.75,7.44,12.5,Aug-2025,EUR
2025-05-03T10:56:00,petits-pois,Auchan,2.56,2.75,7.44,12.5,Aug-2025,EUR
2025-05-16T13:01:00,petits-pois,Auchan,2.56,2.72,6.27,12.5,Aug-2025,EUR
2025-05-05T10:46:00,petits-pois,Auchan,2.56,2.72,6.27,12.5,Aug-2025,EUR
2025-05-13T10:06:00,pois-chiches,Auchan,2.77,2.95,6.38,12.5,Aug-2025,EUR
2025-05-28T10:57:00,pois-chiches,Auchan,2.77,2.97,7.11,12.5,Aug-2025,EUR
2025-05-23T13:18:00,pois-chiches,Auchan,2.77,2.96,6.74,12.5,Aug-2025,EUR
2025-05-02T20:51:00,pois-chiches,Auchan,2.77,2.98,7.47,12.5,Aug-2025,EUR
2025-05-02T08:53:00,poitrine,Auchan,3.48,3.74,7.58,12.5,Aug-2025,EUR
2025-05-14T12:07:00,poitrine,Auchan,3.48,3.71,6.71,12.5,Aug-2025,EUR
2025-05-12T12:10:00,poitrine,Auchan,3.48,3.73,7.29,12.5,Aug-2025,EUR
2025-05-08T13:14:00,poitrine,Auchan,3.48,3.75,7.86,12.5,Aug-2025,EUR
2025-05-06T11:45:00,pommedeterre,Auchan,2.54,2.71,6.74,12.5,Aug-2025,EUR
2025-05-20T18:37:00,pommedeterre,Auchan,2.54,2.72,7.13,12.5,Aug-2025,EUR
2025-05-25T20:52:00,pommedeterre,Auchan,2.54,2.71,6.74,12.5,Aug-2025,EUR
2025-05-05T11:40:00,porc,Auchan,2.65,2.84,7.0,12.5,Aug-2025,EUR
2025-05-06T09:56:00,porc,Auchan,2.65,2.86,7.76,12.5,Aug-2025,EUR
2025-05-18T08:17:00,porc,Auchan,2.65,2.85,7.38,12.5,Aug-2025,EUR
2025-05-14T08:39:00,poulet,Auchan,3.32,3.54,6.66,12.5,Aug-2025,EUR
2025-05-21T17:27:00,poulet,Auchan,3.32,3.53,6.36,12.5,Aug-2025,EUR
2025-05-10T19:54:00,poulet,Auchan,3.32,3.56,7.26,12.5,Aug-2025,EUR
2025-05-02T11:46:00,poulet,Auchan,3.32,3.52,6.06,12.5,Aug-2025,EUR
2025-05-21T12:34:00,sauce-tomate,Auchan,1.38,1.48,7.34,12.5,Aug-2025,EUR
2025-05-25T20:49:00,sauce-tomate,Auchan,1.38,1.48,7.34,12.5,Aug-2025,EUR
2025-05-04T13:27:00,sauce-tomate,Auchan,1.38,1.46,5.88,12.5,Aug-2025,EUR
2025-05-11T19:26:00,saucisse,Auchan,5.22,5.58,6.95,12.5,Aug-2025,EUR
2025-05-22T19:26:00,saucisse,Auchan,5.22,5.57,6.76,12.5,Aug-2025,EUR
2025-05-17T08:15:00,sel-de-mer,Auchan,1.17,1.26,7.95,12.5,Aug-2025,EUR
2025-05-20T20:27:00,sel-de-mer,Auchan,1.17,1.24,6.23,12.5,Aug-2025,EUR
2025-05-04T15:32:00,sel-de-mer,Auchan,1.17,1.26,7.95,12.5,Aug-2025,EUR
2025-05-17T17:09:00,sel-de-mer,Auchan,1.17,1.24,6.23,12.5,Aug-2025,EUR
2025-05-23T20:19:00,sirop,Auchan,3.12,3.36,7.66,12.5,Aug-2025,EUR
2025-05-28T13:11:00,sirop,Auchan,3.12,3.33,6.7,12.5,Aug-2025,EUR
2025-05-08T19:17:00,sirop,Auchan,3.12,3.33,6.7,12.5,Aug-2025,EUR
2025-05-28T12:31:00,the,Auchan,2.24,2.38,6.15,12.5,Aug-2025,EUR
2025-05-25T18:22:00,the,Auchan,2.24,2.42,7.94,12.5,Aug-2025,EUR
2025-05-24T11:21:00,thon,Auchan,3.28,3.52,7.33,12.5,Aug-2025,EUR
2025-05-07T13:27:00,thon,Auchan,3.28,3.51,7.02,12.5,Aug-2025,EUR
2025-05-01T10:50:00,thon,Auchan,3.28,3.5,6.72,12.5,Aug-2025,EUR
